date,sentiment,sentiment_score
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,neutral,-0.128
2015-04-24,positive,0.8555
2015-04-24,neutral,-0.0516
2015-04-24,neutral,0.0
2015-04-24,positive,0.4767
2015-04-24,neutral,0.0
2015-04-24,positive,0.9161
2015-04-24,negative,-0.7947
2015-04-24,positive,0.7184
2015-04-24,positive,0.8573
2015-04-24,positive,0.8573
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,positive,0.2263
2015-04-24,positive,0.34
2015-04-24,neutral,0.1406
2015-04-24,neutral,0.0
2015-04-24,negative,-0.34
2015-04-24,negative,-0.3919
2015-04-24,neutral,0.0
2015-04-24,positive,0.8462
2015-04-24,neutral,0.09
2015-04-24,positive,0.9246
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,positive,0.9337
2015-04-24,positive,0.4201
2015-04-24,neutral,0.0
2015-04-24,positive,0.922
2015-04-24,neutral,0.0
2015-04-23,neutral,0.0516
2015-04-23,negative,-0.296
2015-04-23,negative,-0.4449
2015-04-23,negative,-0.2023
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,negative,-0.5574
2015-04-23,positive,0.2023
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,neutral,-0.128
2015-04-23,positive,0.5719
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,positive,0.9166
2015-04-23,positive,0.9629
2015-04-23,neutral,0.0
2015-04-23,positive,0.765
2015-04-23,neutral,0.0
2015-04-23,negative,-0.6597
2015-04-23,positive,0.8591
2015-04-23,positive,0.9716
2015-04-23,neutral,0.0
2015-04-23,positive,0.9413
2015-04-23,negative,-0.6808
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,positive,0.6597
2015-04-23,neutral,0.0
2015-04-23,positive,0.9237
2015-04-23,positive,0.6663
2015-04-23,negative,-0.4877
2015-04-23,positive,0.7267
2015-04-23,neutral,0.0
2015-04-23,negative,-0.4215
2015-04-23,positive,0.5007
2015-04-23,positive,0.5574
2015-04-23,positive,0.9299
2015-04-23,positive,0.6448
2015-04-23,negative,-0.2484
2015-04-23,negative,-0.3182
2015-04-23,negative,-0.7709
2015-04-23,neutral,-0.0772
2015-04-23,positive,0.4404
2015-04-23,positive,0.7684
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,neutral,0.1531
2015-04-23,neutral,0.0
2015-04-23,positive,0.822
2015-04-23,negative,-0.4767
2015-04-23,positive,0.2023
2015-04-23,neutral,0.0
2015-04-23,positive,0.3961
2015-04-23,positive,0.6527
2015-04-23,positive,0.8205
2015-04-23,positive,0.6661
2015-04-23,neutral,0.0
2015-04-23,positive,0.4588
2015-04-23,neutral,0.0
2015-04-23,negative,-0.7013
2015-04-23,negative,-0.2732
2015-04-23,positive,0.8201
2015-04-23,positive,0.8029
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,negative,-0.5267
2015-04-23,neutral,0.0
2015-04-23,positive,0.4767
2015-04-23,neutral,0.0
2015-04-23,negative,-0.8023
2015-04-23,positive,0.6696
2015-04-23,negative,-0.6597
2015-04-23,positive,0.2903
2015-04-23,neutral,0.0
2015-04-23,positive,0.8369
2015-04-23,neutral,0.0
2015-04-23,positive,0.5859
2015-04-23,positive,0.3612
2015-04-23,neutral,0.0
2015-04-23,neutral,-0.1655
2015-04-23,positive,0.7351
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,neutral,0.0
2015-04-23,neutral,0.1531
2015-04-22,positive,0.6908
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0772
2015-04-22,positive,0.4019
2015-04-22,neutral,0.0
2015-04-22,positive,0.2235
2015-04-22,positive,0.7964
2015-04-22,positive,0.4576
2015-04-22,neutral,0.0
2015-04-22,positive,0.2577
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.1045
2015-04-22,neutral,0.0
2015-04-22,neutral,-0.1027
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,positive,0.6652
2015-04-22,neutral,0.0
2015-04-22,positive,0.4537
2015-04-22,neutral,0.0
2015-04-22,neutral,-0.1045
2015-04-22,positive,0.5859
2015-04-22,neutral,-0.0772
2015-04-22,neutral,0.0
2015-04-22,negative,-0.5267
2015-04-22,neutral,0.0
2015-04-22,positive,0.5106
2015-04-22,positive,0.5423
2015-04-22,positive,0.5719
2015-04-22,neutral,0.0
2015-04-22,neutral,-0.0258
2015-04-22,positive,0.3612
2015-04-22,positive,0.886
2015-04-22,positive,0.2716
2015-04-22,positive,0.2732
2015-04-22,neutral,0.0
2015-04-22,negative,-0.9042
2015-04-22,positive,0.4574
2015-04-22,positive,0.7506
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,negative,-0.5719
2015-04-22,positive,0.6908
2015-04-22,neutral,0.0
2015-04-22,neutral,-0.1969
2015-04-22,positive,0.2732
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,negative,-0.2937
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,positive,0.4939
2015-04-22,neutral,0.0
2015-04-22,positive,0.2725
2015-04-22,positive,0.3477
2015-04-22,positive,0.5859
2015-04-22,negative,-0.2263
2015-04-22,negative,-0.296
2015-04-22,neutral,0.0
2015-04-22,positive,0.7506
2015-04-22,neutral,0.0
2015-04-22,positive,0.891
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,positive,0.4588
2015-04-22,positive,0.872
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,neutral,0.0
2015-04-22,positive,0.3612
2015-04-22,neutral,0.0
2015-04-22,positive,0.34
2015-04-22,neutral,0.0
2015-04-22,positive,0.8698
2015-04-22,positive,0.25
2015-04-22,neutral,0.0
2015-04-22,positive,0.2406
2015-04-21,negative,-0.2263
2015-04-21,positive,0.7717
2015-04-21,neutral,0.0
2015-04-21,negative,-0.5442
2015-04-21,neutral,-0.0258
2015-04-21,positive,0.7935
2015-04-21,neutral,0.0
2015-04-21,positive,0.6682
2015-04-21,neutral,0.0
2015-04-21,neutral,0.1331
2015-04-21,positive,0.3612
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,positive,0.8805
2015-04-21,neutral,0.0
2015-04-21,neutral,-0.1531
2015-04-21,neutral,0.0
2015-04-21,positive,0.802
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,positive,0.2023
2015-04-21,positive,0.2144
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,-0.1027
2015-04-21,positive,0.4215
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,positive,0.8442
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,negative,-0.7711
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,positive,0.7351
2015-04-21,neutral,0.0
2015-04-21,negative,-0.4854
2015-04-21,positive,0.8891
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,positive,0.4588
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,-0.1779
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,positive,0.8689
2015-04-21,positive,0.9434
2015-04-21,negative,-0.4019
2015-04-21,neutral,-0.154
2015-04-21,positive,0.3612
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,positive,0.8267
2015-04-21,positive,0.8555
2015-04-21,positive,0.6249
2015-04-21,negative,-0.886
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,positive,0.8172
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,-0.0772
2015-04-21,neutral,0.0
2015-04-21,negative,-0.6956
2015-04-21,positive,0.7096
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-21,neutral,0.0
2015-04-20,negative,-0.6908
2015-04-20,positive,0.5994
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,positive,0.5994
2015-04-20,neutral,0.1798
2015-04-20,neutral,0.1531
2015-04-20,negative,-0.2263
2015-04-20,positive,0.3182
2015-04-20,positive,0.4404
2015-04-20,positive,0.4019
2015-04-20,positive,0.5574
2015-04-20,negative,-0.8078
2015-04-20,positive,0.6597
2015-04-20,positive,0.3182
2015-04-20,negative,-0.8896
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,neutral,0.1471
2015-04-20,negative,-0.5849
2015-04-20,positive,0.4588
2015-04-20,positive,0.4523
2015-04-20,positive,0.6369
2015-04-20,negative,-0.8313
2015-04-20,positive,0.7906
2015-04-20,neutral,0.0
2015-04-20,negative,-0.5106
2015-04-20,positive,0.4019
2015-04-20,neutral,0.0
2015-04-20,positive,0.6124
2015-04-20,negative,-0.6808
2015-04-20,neutral,0.0
2015-04-20,positive,0.296
2015-04-20,positive,0.8176
2015-04-20,positive,0.91
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,positive,0.2023
2015-04-20,positive,0.4019
2015-04-20,negative,-0.6597
2015-04-20,positive,0.5267
2015-04-20,neutral,0.0
2015-04-20,positive,0.765
2015-04-20,positive,0.3804
2015-04-20,positive,0.3612
2015-04-20,neutral,0.0
2015-04-20,positive,0.3182
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,negative,-0.3291
2015-04-20,negative,-0.47
2015-04-20,neutral,0.0
2015-04-20,positive,0.7717
2015-04-20,positive,0.6808
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,positive,0.6124
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,positive,0.8555
2015-04-20,positive,0.4215
2015-04-20,positive,0.3182
2015-04-20,negative,-0.7845
2015-04-20,positive,0.3818
2015-04-20,positive,0.8053
2015-04-20,negative,-0.296
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-20,positive,0.3612
2015-04-20,neutral,0.0
2015-04-20,positive,0.5859
2015-04-20,positive,0.2584
2015-04-20,negative,-0.802
2015-04-20,positive,0.6705
2015-04-20,neutral,0.0
2015-04-20,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.6908
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.5267
2015-04-19,neutral,0.0
2015-04-19,positive,0.25
2015-04-19,neutral,0.0
2015-04-19,positive,0.9136
2015-04-19,positive,0.6979
2015-04-19,neutral,0.0
2015-04-19,negative,-0.4482
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.6326
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0289
2015-04-19,neutral,0.0
2015-04-19,positive,0.8625
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.5106
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,negative,-0.7845
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.9551
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.8176
2015-04-19,neutral,0.128
2015-04-19,neutral,0.0
2015-04-19,negative,-0.3612
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.9552
2015-04-19,neutral,0.0
2015-04-19,positive,0.6597
2015-04-19,neutral,0.0
2015-04-19,positive,0.6808
2015-04-19,positive,0.8801
2015-04-19,neutral,0.0
2015-04-19,positive,0.7351
2015-04-19,neutral,0.0
2015-04-19,positive,0.8316
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.9565
2015-04-19,positive,0.859
2015-04-19,neutral,0.0
2015-04-19,positive,0.631
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,positive,0.9651
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,negative,-0.8625
2015-04-19,positive,0.5081
2015-04-19,neutral,0.0
2015-04-19,positive,0.7512
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,negative,-0.9042
2015-04-19,positive,0.9413
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,neutral,0.0
2015-04-19,negative,-0.7841
2015-04-19,negative,-0.9636
2015-04-19,positive,0.9047
2015-04-19,positive,0.8393
2015-04-19,neutral,0.0
2015-04-19,positive,0.762
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.128
2015-04-18,positive,0.743
2015-04-18,positive,0.8834
2015-04-18,neutral,0.0
2015-04-18,positive,0.5267
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,positive,0.5994
2015-04-18,neutral,0.0
2015-04-18,negative,-0.9382
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,positive,0.2691
2015-04-18,positive,0.9081
2015-04-18,neutral,0.0
2015-04-18,negative,-0.4588
2015-04-18,positive,0.802
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,negative,-0.2263
2015-04-18,neutral,0.0
2015-04-18,positive,0.7964
2015-04-18,neutral,0.0
2015-04-18,positive,0.6908
2015-04-18,positive,0.4767
2015-04-18,neutral,0.0
2015-04-18,negative,-0.7269
2015-04-18,positive,0.6808
2015-04-18,negative,-0.9136
2015-04-18,neutral,0.0
2015-04-18,positive,0.7409
2015-04-18,neutral,0.0
2015-04-18,positive,0.8934
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,negative,-0.6674
2015-04-18,positive,0.5859
2015-04-18,neutral,0.0
2015-04-18,positive,0.6249
2015-04-18,positive,0.4588
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,positive,0.4767
2015-04-18,neutral,0.0
2015-04-18,positive,0.3822
2015-04-18,neutral,0.0
2015-04-18,positive,0.8422
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,positive,0.4404
2015-04-18,positive,0.7269
2015-04-18,positive,0.6187
2015-04-18,positive,0.5994
2015-04-18,positive,0.8126
2015-04-18,neutral,-0.1245
2015-04-18,neutral,0.1027
2015-04-18,neutral,0.1027
2015-04-18,negative,-0.7003
2015-04-18,negative,-0.8316
2015-04-18,negative,-0.2098
2015-04-18,neutral,0.0
2015-04-18,positive,0.5612
2015-04-18,negative,-0.9337
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,neutral,0.0
2015-04-18,positive,0.4767
2015-04-17,positive,0.5118
2015-04-17,positive,0.5423
2015-04-17,positive,0.6757
2015-04-17,neutral,0.0
2015-04-17,positive,0.4983
2015-04-17,neutral,0.1306
2015-04-17,positive,0.6908
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,negative,-0.8763
2015-04-17,neutral,0.0
2015-04-17,positive,0.6597
2015-04-17,neutral,0.1531
2015-04-17,positive,0.8979
2015-04-17,positive,0.9382
2015-04-17,positive,0.97
2015-04-17,positive,0.9222
2015-04-17,neutral,0.0
2015-04-17,positive,0.6369
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,positive,0.9612
2015-04-17,negative,-0.4973
2015-04-17,negative,-0.2146
2015-04-17,negative,-0.7003
2015-04-17,positive,0.3612
2015-04-17,positive,0.6808
2015-04-17,positive,0.9286
2015-04-17,neutral,0.0
2015-04-17,negative,-0.2732
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.1531
2015-04-17,neutral,0.0
2015-04-17,positive,0.5056
2015-04-17,positive,0.6249
2015-04-17,negative,-0.4588
2015-04-17,negative,-0.9233
2015-04-17,neutral,0.0781
2015-04-17,positive,0.8221
2015-04-17,positive,0.7184
2015-04-17,neutral,-0.128
2015-04-17,neutral,0.128
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,negative,-0.3182
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,positive,0.8316
2015-04-17,neutral,0.0
2015-04-17,positive,0.7579
2015-04-17,neutral,0.128
2015-04-17,positive,0.9432
2015-04-17,positive,0.8807
2015-04-17,negative,-0.802
2015-04-17,positive,0.5423
2015-04-17,positive,0.7684
2015-04-17,neutral,0.0
2015-04-17,positive,0.764
2015-04-17,neutral,0.0
2015-04-17,positive,0.908
2015-04-17,negative,-0.6036
2015-04-17,neutral,0.1027
2015-04-17,negative,-0.3612
2015-04-17,negative,-0.296
2015-04-17,neutral,0.1103
2015-04-17,neutral,0.0
2015-04-17,neutral,0.0
2015-04-17,negative,-0.5994
2015-04-17,positive,0.5267
2015-04-17,negative,-0.5994
2015-04-17,neutral,0.0
2015-04-17,negative,-0.875
2015-04-17,neutral,0.0
2015-04-17,positive,0.3182
2015-04-16,positive,0.4767
2015-04-16,positive,0.4939
2015-04-16,neutral,0.1779
2015-04-16,positive,0.3169
2015-04-16,neutral,0.0
2015-04-16,positive,0.3612
2015-04-16,positive,0.2211
2015-04-16,neutral,0.0
2015-04-16,positive,0.4019
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,negative,-0.6705
2015-04-16,neutral,0.0
2015-04-16,positive,0.6854
2015-04-16,neutral,-0.1779
2015-04-16,positive,0.7935
2015-04-16,positive,0.4404
2015-04-16,positive,0.924
2015-04-16,neutral,0.0
2015-04-16,positive,0.8751
2015-04-16,positive,0.6124
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,positive,0.9081
2015-04-16,positive,0.6808
2015-04-16,neutral,0.0
2015-04-16,negative,-0.3182
2015-04-16,negative,-0.7845
2015-04-16,positive,0.5785
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,negative,-0.2023
2015-04-16,negative,-0.8176
2015-04-16,neutral,0.0
2015-04-16,negative,-0.296
2015-04-16,positive,0.5859
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,positive,0.5719
2015-04-16,negative,-0.4588
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,negative,-0.25
2015-04-16,negative,-0.8481
2015-04-16,neutral,0.0
2015-04-16,positive,0.6705
2015-04-16,neutral,-0.1779
2015-04-16,neutral,0.0
2015-04-16,positive,0.5984
2015-04-16,neutral,-0.1531
2015-04-16,neutral,-0.1586
2015-04-16,positive,0.4215
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,negative,-0.5106
2015-04-16,positive,0.34
2015-04-16,positive,0.25
2015-04-16,neutral,0.0
2015-04-16,positive,0.8436
2015-04-16,negative,-0.6908
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,neutral,0.0
2015-04-16,neutral,-0.1531
2015-04-16,neutral,0.0
2015-04-16,positive,0.8922
2015-04-16,neutral,0.0
2015-04-16,positive,0.9349
2015-04-16,positive,0.8402
2015-04-16,positive,0.5829
2015-04-16,positive,0.6629
2015-04-16,neutral,-0.1027
2015-04-16,positive,0.4754
2015-04-16,negative,-0.296
2015-04-16,neutral,0.0
2015-04-16,neutral,-0.0772
2015-04-16,neutral,-0.0772
2015-04-16,neutral,0.0
2015-04-16,neutral,0.1027
2015-04-16,neutral,0.0
2015-04-15,negative,-0.8122
2015-04-15,negative,-0.6984
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,positive,0.9651
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,positive,0.9137
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,positive,0.7579
2015-04-15,neutral,0.0
2015-04-15,negative,-0.296
2015-04-15,neutral,0.0
2015-04-15,negative,-0.3744
2015-04-15,positive,0.9606
2015-04-15,positive,0.5574
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0772
2015-04-15,positive,0.296
2015-04-15,negative,-0.9118
2015-04-15,negative,-0.5965
2015-04-15,positive,0.8807
2015-04-15,positive,0.7845
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,positive,0.34
2015-04-15,neutral,0.0
2015-04-15,negative,-0.7998
2015-04-15,neutral,0.0
2015-04-15,positive,0.4767
2015-04-15,neutral,0.0
2015-04-15,positive,0.8402
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,positive,0.7096
2015-04-15,positive,0.7658
2015-04-15,neutral,0.0
2015-04-15,positive,0.3167
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,negative,-0.6164
2015-04-15,positive,0.3182
2015-04-15,positive,0.7964
2015-04-15,neutral,0.0
2015-04-15,positive,0.6597
2015-04-15,neutral,-0.1813
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,negative,-0.4939
2015-04-15,negative,-0.5719
2015-04-15,neutral,-0.0258
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,-0.0516
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,positive,0.9169
2015-04-15,positive,0.6597
2015-04-15,positive,0.5334
2015-04-15,positive,0.4914
2015-04-15,neutral,0.0
2015-04-15,neutral,-0.0788
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,positive,0.7964
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-15,neutral,0.0
2015-04-14,positive,0.7003
2015-04-14,neutral,0.0
2015-04-14,positive,0.6705
2015-04-14,neutral,-0.119
2015-04-14,neutral,0.128
2015-04-14,positive,0.6369
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,-0.1779
2015-04-14,neutral,0.0
2015-04-14,positive,0.2263
2015-04-14,neutral,0.0
2015-04-14,negative,-0.4082
2015-04-14,neutral,0.0
2015-04-14,positive,0.3612
2015-04-14,neutral,0.0
2015-04-14,negative,-0.25
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,positive,0.5775
2015-04-14,positive,0.7351
2015-04-14,positive,0.4019
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,negative,-0.2846
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,negative,-0.8834
2015-04-14,positive,0.4767
2015-04-14,negative,-0.9042
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0644
2015-04-14,neutral,0.0
2015-04-14,positive,0.8655
2015-04-14,neutral,0.0
2015-04-14,negative,-0.346
2015-04-14,neutral,0.0
2015-04-14,positive,0.6808
2015-04-14,positive,0.3612
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,positive,0.2732
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,neutral,0.0
2015-04-14,positive,0.7745
